# Copyright (c) 2012, ClearCanvas Inc.
# All rights reserved.
# http://www.clearcanvas.ca
#
# generated from DICOM standard
# columns are in the same order as parameters to the DicomTag constructor
# eg. tag;name;varName;vr;isMultiVrTag;vmLow;vmHigh;isRetired
#
4235812;Identification Description (Trial);IdentificationDescriptionTrialRetired;ST;False;1;1;True
4235920;Coordinates Set Geometric Type (Trial);CoordinatesSetGeometricTypeTrialRetired;CS;False;1;1;True
4235926;Algorithm Code Sequence (Trial);AlgorithmCodeSequenceTrialRetired;SQ;False;1;1;True
4235927;Algorithm Description (Trial);AlgorithmDescriptionTrialRetired;ST;False;1;1;True
4235930;Pixel Coordinates Set (Trial);PixelCoordinatesSetTrialRetired;SL;False;2;4294967295;True
4236032;Measured Value Sequence;MeasuredValueSequence;SQ;False;1;1;False
4236033;Numeric Value Qualifier Code Sequence;NumericValueQualifierCodeSequence;SQ;False;1;1;False
4236039;Current Observer (Trial);CurrentObserverTrialRetired;PN;False;1;1;True
4236042;Numeric Value;NumericValue;DS;False;1;4294967295;False
4236051;Referenced Accession Sequence (Trial);ReferencedAccessionSequenceTrialRetired;SQ;False;1;1;True
4236090;Report Status Comment (Trial);ReportStatusCommentTrialRetired;ST;False;1;1;True
4236096;Procedure Context Sequence (Trial);ProcedureContextSequenceTrialRetired;SQ;False;1;1;True
4236114;Verbal Source (Trial);VerbalSourceTrialRetired;PN;False;1;1;True
4236115;Address (Trial);AddressTrialRetired;ST;False;1;1;True
4236116;Telephone Number (Trial);TelephoneNumberTrialRetired;LO;False;1;1;True
4236120;Verbal Source Identifier Code Sequence (Trial);VerbalSourceIdentifierCodeSequenceTrialRetired;SQ;False;1;1;True
4236128;Predecessor Documents Sequence;PredecessorDocumentsSequence;SQ;False;1;1;False
4236144;Referenced Request Sequence;ReferencedRequestSequence;SQ;False;1;1;False
4236146;Performed Procedure Code Sequence;PerformedProcedureCodeSequence;SQ;False;1;1;False
4236149;Current Requested Procedure Evidence Sequence;CurrentRequestedProcedureEvidenceSequence;SQ;False;1;1;False
4236160;Report Detail Sequence (Trial);ReportDetailSequenceTrialRetired;SQ;False;1;1;True
4236165;Pertinent Other Evidence Sequence;PertinentOtherEvidenceSequence;SQ;False;1;1;False
4236176;HL7 Structured Document Reference Sequence;Hl7StructuredDocumentReferenceSequence;SQ;False;1;1;False
4236290;Observation Subject UID (Trial);ObservationSubjectUidTrialRetired;UI;False;1;1;True
4236291;Observation Subject Class (Trial);ObservationSubjectClassTrialRetired;CS;False;1;1;True
4236292;Observation Subject Type Code Sequence (Trial);ObservationSubjectTypeCodeSequenceTrialRetired;SQ;False;1;1;True
4236433;Completion Flag;CompletionFlag;CS;False;1;1;False
4236434;Completion Flag Description;CompletionFlagDescription;LO;False;1;1;False
4236435;Verification Flag;VerificationFlag;CS;False;1;1;False
4236436;Archive Requested;ArchiveRequested;CS;False;1;1;False
4236438;Preliminary Flag;PreliminaryFlag;CS;False;1;1;False
4236548;Content Template Sequence;ContentTemplateSequence;SQ;False;1;1;False
4236581;Identical Documents Sequence;IdenticalDocumentsSequence;SQ;False;1;1;False
4236800;Observation Subject Context Flag (Trial);ObservationSubjectContextFlagTrialRetired;CS;False;1;1;True
4236801;Observer Context Flag (Trial);ObserverContextFlagTrialRetired;CS;False;1;1;True
4236803;Procedure Context Flag (Trial);ProcedureContextFlagTrialRetired;CS;False;1;1;True
4237104;Content Sequence;ContentSequence;SQ;False;1;1;False
4237105;Relationship Sequence (Trial);RelationshipSequenceTrialRetired;SQ;False;1;1;True
4237106;Relationship Type Code Sequence (Trial);RelationshipTypeCodeSequenceTrialRetired;SQ;False;1;1;True
4237124;Language Code Sequence (Trial);LanguageCodeSequenceTrialRetired;SQ;False;1;1;True
4237714;Uniform Resource Locator (Trial);UniformResourceLocatorTrialRetired;ST;False;1;1;True
4239392;Waveform Annotation Sequence;WaveformAnnotationSequence;SQ;False;1;1;False
4250368;Template Identifier;TemplateIdentifier;CS;False;1;1;False
4250374;Template Version;TemplateVersionRetired;DT;False;1;1;True
4250375;Template Local Version;TemplateLocalVersionRetired;DT;False;1;1;True
4250379;Template Extension Flag;TemplateExtensionFlagRetired;CS;False;1;1;True
4250380;Template Extension Organization UID;TemplateExtensionOrganizationUidRetired;UI;False;1;1;True
4250381;Template Extension Creator UID;TemplateExtensionCreatorUidRetired;UI;False;1;1;True
4250483;Referenced Content Item Identifier;ReferencedContentItemIdentifier;UL;False;1;4294967295;False
4251649;HL7 Instance Identifier;Hl7InstanceIdentifier;ST;False;1;1;False
4251652;HL7 Document Effective Time;Hl7DocumentEffectiveTime;DT;False;1;1;False
4251654;HL7 Document Type Code Sequence;Hl7DocumentTypeCodeSequence;SQ;False;1;1;False
4251656;Document Class Code Sequence;DocumentClassCodeSequence;SQ;False;1;1;False
4251664;Retrieve URI;RetrieveUri;UT;False;1;1;False
4251665;Retrieve Location UID;RetrieveLocationUid;UI;False;1;1;False
4251680;Type of Instances;TypeOfInstances;CS;False;1;1;False
4251681;DICOM Retrieval Sequence;DicomRetrievalSequence;SQ;False;1;1;False
4251682;DICOM Media Retrieval Sequence;DicomMediaRetrievalSequence;SQ;False;1;1;False
4251683;WADO Retrieval Sequence;WadoRetrievalSequence;SQ;False;1;1;False
4251684;XDS Retrieval Sequence;XdsRetrievalSequence;SQ;False;1;1;False
4251696;Repository Unique ID;RepositoryUniqueId;UI;False;1;1;False
4251697;Home Community ID;HomeCommunityId;UI;False;1;1;False
4325392;Document Title;DocumentTitle;ST;False;1;1;False
4325393;Encapsulated Document;EncapsulatedDocument;OB;False;1;1;False
4325394;MIME Type of Encapsulated Document;MimeTypeOfEncapsulatedDocument;LO;False;1;1;False
4325395;Source Instance Sequence;SourceInstanceSequence;SQ;False;1;1;False
4325396;List of MIME Types;ListOfMimeTypes;LO;False;1;4294967295;False
4456449;Product Package Identifier;ProductPackageIdentifier;ST;False;1;1;False
4456450;Substance Administration Approval;SubstanceAdministrationApproval;CS;False;1;1;False
4456451;Approval Status Further Description;ApprovalStatusFurtherDescription;LT;False;1;1;False
4456452;Approval Status DateTime;ApprovalStatusDatetime;DT;False;1;1;False
4456455;Product Type Code Sequence;ProductTypeCodeSequence;SQ;False;1;1;False
4456456;Product Name;ProductName;LO;False;1;4294967295;False
4456457;Product Description;ProductDescription;LT;False;1;1;False
4456458;Product Lot Identifier;ProductLotIdentifier;LO;False;1;1;False
4456459;Product Expiration DateTime;ProductExpirationDatetime;DT;False;1;1;False
4456464;Substance Administration DateTime;SubstanceAdministrationDatetime;DT;False;1;1;False
4456465;Substance Administration Notes;SubstanceAdministrationNotes;LO;False;1;1;False
4456466;Substance Administration Device ID;SubstanceAdministrationDeviceId;LO;False;1;1;False
4456467;Product Parameter Sequence;ProductParameterSequence;SQ;False;1;1;False
4456473;Substance Administration Parameter Sequence;SubstanceAdministrationParameterSequence;SQ;False;1;1;False
4587538;Lens Description;LensDescription;LO;False;1;1;False
4587540;Right Lens Sequence;RightLensSequence;SQ;False;1;1;False
4587541;Left Lens Sequence;LeftLensSequence;SQ;False;1;1;False
4587542;Unspecified Laterality Lens Sequence;UnspecifiedLateralityLensSequence;SQ;False;1;1;False
4587544;Cylinder Sequence;CylinderSequence;SQ;False;1;1;False
4587560;Prism Sequence;PrismSequence;SQ;False;1;1;False
4587568;Horizontal Prism Power;HorizontalPrismPower;FD;False;1;1;False
4587570;Horizontal Prism Base;HorizontalPrismBase;CS;False;1;1;False
4587572;Vertical Prism Power;VerticalPrismPower;FD;False;1;1;False
4587574;Vertical Prism Base;VerticalPrismBase;CS;False;1;1;False
4587576;Lens Segment Type;LensSegmentType;CS;False;1;1;False
4587584;Optical Transmittance;OpticalTransmittance;FD;False;1;1;False
4587586;Channel Width;ChannelWidth;FD;False;1;1;False
4587588;Pupil Size;PupilSize;FD;False;1;1;False
4587590;Corneal Size;CornealSize;FD;False;1;1;False
4587600;Autorefraction Right Eye Sequence;AutorefractionRightEyeSequence;SQ;False;1;1;False
4587602;Autorefraction Left Eye Sequence;AutorefractionLeftEyeSequence;SQ;False;1;1;False
4587616;Distance Pupillary Distance;DistancePupillaryDistance;FD;False;1;1;False
4587618;Near Pupillary Distance;NearPupillaryDistance;FD;False;1;1;False
4587619;Intermediate Pupillary Distance;IntermediatePupillaryDistance;FD;False;1;1;False
4587620;Other Pupillary Distance;OtherPupillaryDistance;FD;False;1;1;False
4587632;Keratometry Right Eye Sequence;KeratometryRightEyeSequence;SQ;False;1;1;False
4587633;Keratometry Left Eye Sequence;KeratometryLeftEyeSequence;SQ;False;1;1;False
4587636;Steep Keratometric Axis Sequence;SteepKeratometricAxisSequence;SQ;False;1;1;False
4587637;Radius of Curvature;RadiusOfCurvature;FD;False;1;1;False
4587638;Keratometric Power;KeratometricPower;FD;False;1;1;False
4587639;Keratometric Axis;KeratometricAxis;FD;False;1;1;False
4587648;Flat Keratometric Axis Sequence;FlatKeratometricAxisSequence;SQ;False;1;1;False
4587666;Background Color;BackgroundColor;CS;False;1;1;False
4587668;Optotype;Optotype;CS;False;1;1;False
4587669;Optotype Presentation;OptotypePresentation;CS;False;1;1;False
4587671;Subjective Refraction Right Eye Sequence;SubjectiveRefractionRightEyeSequence;SQ;False;1;1;False
4587672;Subjective Refraction Left Eye Sequence;SubjectiveRefractionLeftEyeSequence;SQ;False;1;1;False
4587776;Add Near Sequence;AddNearSequence;SQ;False;1;1;False
4587777;Add Intermediate Sequence;AddIntermediateSequence;SQ;False;1;1;False
4587778;Add Other Sequence;AddOtherSequence;SQ;False;1;1;False
4587780;Add Power;AddPower;FD;False;1;1;False
4587782;Viewing Distance;ViewingDistance;FD;False;1;1;False
4587809;Visual Acuity Type Code Sequence;VisualAcuityTypeCodeSequence;SQ;False;1;1;False
4587810;Visual Acuity Right Eye Sequence;VisualAcuityRightEyeSequence;SQ;False;1;1;False
4587811;Visual Acuity Left Eye Sequence;VisualAcuityLeftEyeSequence;SQ;False;1;1;False
4587812;Visual Acuity Both Eyes Open Sequence;VisualAcuityBothEyesOpenSequence;SQ;False;1;1;False
4587813;Viewing Distance Type;ViewingDistanceType;CS;False;1;1;False
4587829;Visual Acuity Modifiers;VisualAcuityModifiers;SS;False;2;2;False
4587831;Decimal Visual Acuity;DecimalVisualAcuity;FD;False;1;1;False
4587833;Optotype Detailed Definition;OptotypeDetailedDefinition;LO;False;1;1;False
4587845;Referenced Refractive Measurements Sequence;ReferencedRefractiveMeasurementsSequence;SQ;False;1;1;False
4587846;Sphere Power;SpherePower;FD;False;1;1;False
4587847;Cylinder Power;CylinderPower;FD;False;1;1;False
4718593;Imaged Volume Width;ImagedVolumeWidth;FL;False;1;1;False
4718594;Imaged Volume Height;ImagedVolumeHeight;FL;False;1;1;False
4718595;Imaged Volume Depth;ImagedVolumeDepth;FL;False;1;1;False
4718598;Total Pixel Matrix Columns;TotalPixelMatrixColumns;UL;False;1;1;False
4718599;Total Pixel Matrix Rows;TotalPixelMatrixRows;UL;False;1;1;False
4718600;Total Pixel Matrix Origin Sequence;TotalPixelMatrixOriginSequence;SQ;False;1;1;False
4718608;Specimen Label in Image;SpecimenLabelInImage;CS;False;1;1;False
4718609;Focus Method;FocusMethod;CS;False;1;1;False
4718610;Extended Depth of Field;ExtendedDepthOfField;CS;False;1;1;False
4718611;Number of Focal Planes;NumberOfFocalPlanes;US;False;1;1;False
4718612;Distance Between Focal Planes;DistanceBetweenFocalPlanes;FL;False;1;1;False
4718613;Recommended Absent Pixel CIELab Value;RecommendedAbsentPixelCielabValue;US;False;3;3;False
4718848;Illuminator Type Code Sequence;IlluminatorTypeCodeSequence;SQ;False;1;1;False
4718850;Image Orientation (Slide);ImageOrientationSlide;DS;False;6;6;False
4718853;Optical Path Sequence;OpticalPathSequence;SQ;False;1;1;False
4718854;Optical Path Identifier;OpticalPathIdentifier;SH;False;1;1;False
4718855;Optical Path Description;OpticalPathDescription;ST;False;1;1;False
4718856;Illumination Color Code Sequence;IlluminationColorCodeSequence;SQ;False;1;1;False
4718864;Specimen Reference Sequence;SpecimenReferenceSequence;SQ;False;1;1;False
4718865;Condenser Lens Power;CondenserLensPower;DS;False;1;1;False
4718866;Objective Lens Power;ObjectiveLensPower;DS;False;1;1;False
4718867;Objective Lens Numerical Aperture;ObjectiveLensNumericalAperture;DS;False;1;1;False
4718880;Palette Color Lookup Table Sequence;PaletteColorLookupTableSequence;SQ;False;1;1;False
4719104;Referenced Image Navigation Sequence;ReferencedImageNavigationSequence;SQ;False;1;1;False
4719105;Top Left Hand Corner of Localizer Area;TopLeftHandCornerOfLocalizerArea;US;False;2;2;False
4719106;Bottom Right Hand Corner of Localizer Area;BottomRightHandCornerOfLocalizerArea;US;False;2;2;False
4719111;Optical Path Identification Sequence;OpticalPathIdentificationSequence;SQ;False;1;1;False
4719130;Plane Position (Slide) Sequence;PlanePositionSlideSequence;SQ;False;1;1;False
4719134;Row Position In Total Image Pixel Matrix;RowPositionInTotalImagePixelMatrix;SL;False;1;1;False
4719135;Column Position In Total Image Pixel Matrix;ColumnPositionInTotalImagePixelMatrix;SL;False;1;1;False
4719361;Pixel Origin Interpretation;PixelOriginInterpretation;CS;False;1;1;False
5242884;Calibration Image;CalibrationImage;CS;False;1;1;False
5242896;Device Sequence;DeviceSequence;SQ;False;1;1;False
5242898;Container Component Type Code Sequence;ContainerComponentTypeCodeSequence;SQ;False;1;1;False
5242899;Container Component Thickness;ContainerComponentThickness;FD;False;1;1;False
5242900;Device Length;DeviceLength;DS;False;1;1;False
5242901;Container Component Width;ContainerComponentWidth;FD;False;1;1;False
5242902;Device Diameter;DeviceDiameter;DS;False;1;1;False
5242903;Device Diameter Units;DeviceDiameterUnits;CS;False;1;1;False
5242904;Device Volume;DeviceVolume;DS;False;1;1;False
5242905;Inter-Marker Distance;InterMarkerDistance;DS;False;1;1;False
5242906;Container Component Material;ContainerComponentMaterial;CS;False;1;1;False
5242907;Container Component ID;ContainerComponentId;LO;False;1;1;False
5242908;Container Component Length;ContainerComponentLength;FD;False;1;1;False
5242909;Container Component Diameter;ContainerComponentDiameter;FD;False;1;1;False
5242910;Container Component Description;ContainerComponentDescription;LO;False;1;1;False
5242912;Device Description;DeviceDescription;LO;False;1;1;False
5373953;Contrast/Bolus Ingredient Percent by Volume;ContrastBolusIngredientPercentByVolume;FL;False;1;1;False
5373954;OCT Focal Distance;OctFocalDistance;FD;False;1;1;False
5373955;Beam Spot Size;BeamSpotSize;FD;False;1;1;False
5373956;Effective Refractive Index;EffectiveRefractiveIndex;FD;False;1;1;False
5373958;OCT Acquisition Domain;OctAcquisitionDomain;CS;False;1;1;False
5373959;OCT Optical Center Wavelength;OctOpticalCenterWavelength;FD;False;1;1;False
5373960;Axial Resolution;AxialResolution;FD;False;1;1;False
5373961;Ranging Depth;RangingDepth;FD;False;1;1;False
5373969;Aline Rate;AlineRate;FD;False;1;1;False
5373970;Alines Per Frame;AlinesPerFrame;US;False;1;1;False
5373971;Catheter Rotational Rate;CatheterRotationalRate;FD;False;1;1;False
5373972;Aline Pixel Spacing;AlinePixelSpacing;FD;False;1;1;False
5373974;Mode of Percutaneous Access Sequence;ModeOfPercutaneousAccessSequence;SQ;False;1;1;False
5373989;Intravascular OCT Frame Type Sequence;IntravascularOctFrameTypeSequence;SQ;False;1;1;False
5373990;OCT Z Offset Applied;OctZOffsetApplied;CS;False;1;1;False
5373991;Intravascular Frame Content Sequence;IntravascularFrameContentSequence;SQ;False;1;1;False
5373992;Intravascular Longitudinal Distance;IntravascularLongitudinalDistance;FD;False;1;1;False
5373993;Intravascular OCT Frame Content Sequence;IntravascularOctFrameContentSequence;SQ;False;1;1;False
5374000;OCT Z Offset Correction;OctZOffsetCorrection;SS;False;1;1;False
5374001;Catheter Direction of Rotation;CatheterDirectionOfRotation;CS;False;1;1;False
5374003;Seam Line Location;SeamLineLocation;FD;False;1;1;False
5374004;First Aline Location;FirstAlineLocation;FD;False;1;1;False
5374006;Seam Line Index;SeamLineIndex;US;False;1;1;False
5374008;Number of Padded Alines;NumberOfPaddedAlines;US;False;1;1;False
5374009;Interpolation Type;InterpolationType;CS;False;1;1;False
5374010;Refractive Index Applied;RefractiveIndexApplied;CS;False;1;1;False
5505040;Energy Window Vector;EnergyWindowVector;US;False;1;4294967295;False
5505041;Number of Energy Windows;NumberOfEnergyWindows;US;False;1;1;False
5505042;Energy Window Information Sequence;EnergyWindowInformationSequence;SQ;False;1;1;False
5505043;Energy Window Range Sequence;EnergyWindowRangeSequence;SQ;False;1;1;False
5505044;Energy Window Lower Limit;EnergyWindowLowerLimit;DS;False;1;1;False
5505045;Energy Window Upper Limit;EnergyWindowUpperLimit;DS;False;1;1;False
5505046;Radiopharmaceutical Information Sequence;RadiopharmaceuticalInformationSequence;SQ;False;1;1;False
5505047;Residual Syringe Counts;ResidualSyringeCounts;IS;False;1;1;False
5505048;Energy Window Name;EnergyWindowName;SH;False;1;1;False
5505056;Detector Vector;DetectorVector;US;False;1;4294967295;False
5505057;Number of Detectors;NumberOfDetectors;US;False;1;1;False
5505058;Detector Information Sequence;DetectorInformationSequence;SQ;False;1;1;False
5505072;Phase Vector;PhaseVector;US;False;1;4294967295;False
5505073;Number of Phases;NumberOfPhases;US;False;1;1;False
5505074;Phase Information Sequence;PhaseInformationSequence;SQ;False;1;1;False
5505075;Number of Frames in Phase;NumberOfFramesInPhase;US;False;1;1;False
5505078;Phase Delay;PhaseDelay;IS;False;1;1;False
5505080;Pause Between Frames;PauseBetweenFrames;IS;False;1;1;False
5505081;Phase Description;PhaseDescription;CS;False;1;1;False
5505104;Rotation Vector;RotationVector;US;False;1;4294967295;False
5505105;Number of Rotations;NumberOfRotations;US;False;1;1;False
5505106;Rotation Information Sequence;RotationInformationSequence;SQ;False;1;1;False
5505107;Number of Frames in Rotation;NumberOfFramesInRotation;US;False;1;1;False
5505120;R-R Interval Vector;RRIntervalVector;US;False;1;4294967295;False
5505121;Number of R-R Intervals;NumberOfRRIntervals;US;False;1;1;False
5505122;Gated Information Sequence;GatedInformationSequence;SQ;False;1;1;False
5505123;Data Information Sequence;DataInformationSequence;SQ;False;1;1;False
5505136;Time Slot Vector;TimeSlotVector;US;False;1;4294967295;False
5505137;Number of Time Slots;NumberOfTimeSlots;US;False;1;1;False
5505138;Time Slot Information Sequence;TimeSlotInformationSequence;SQ;False;1;1;False
5505139;Time Slot Time;TimeSlotTime;DS;False;1;1;False
5505152;Slice Vector;SliceVector;US;False;1;4294967295;False
5505153;Number of Slices;NumberOfSlices;US;False;1;1;False
5505168;Angular View Vector;AngularViewVector;US;False;1;4294967295;False
5505280;Time Slice Vector;TimeSliceVector;US;False;1;4294967295;False
5505281;Number of Time Slices;NumberOfTimeSlices;US;False;1;1;False
5505536;Start Angle;StartAngle;DS;False;1;1;False
5505538;Type of Detector Motion;TypeOfDetectorMotion;CS;False;1;1;False
5505552;Trigger Vector;TriggerVector;IS;False;1;4294967295;False
5505553;Number of Triggers in Phase;NumberOfTriggersInPhase;US;False;1;1;False
5505568;View Code Sequence;ViewCodeSequence;SQ;False;1;1;False
5505570;View Modifier Code Sequence;ViewModifierCodeSequence;SQ;False;1;1;False
5505792;Radionuclide Code Sequence;RadionuclideCodeSequence;SQ;False;1;1;False
5505794;Administration Route Code Sequence;AdministrationRouteCodeSequence;SQ;False;1;1;False
5505796;Radiopharmaceutical Code Sequence;RadiopharmaceuticalCodeSequence;SQ;False;1;1;False
5505798;Calibration Data Sequence;CalibrationDataSequence;SQ;False;1;1;False
5505800;Energy Window Number;EnergyWindowNumber;US;False;1;1;False
5506048;Image ID;ImageId;SH;False;1;1;False
5506064;Patient Orientation Code Sequence;PatientOrientationCodeSequence;SQ;False;1;1;False
5506066;Patient Orientation Modifier Code Sequence;PatientOrientationModifierCodeSequence;SQ;False;1;1;False
5506068;Patient Gantry Relationship Code Sequence;PatientGantryRelationshipCodeSequence;SQ;False;1;1;False
5506304;Slice Progression Direction;SliceProgressionDirection;CS;False;1;1;False
5509120;Series Type;SeriesType;CS;False;2;2;False
5509121;Units;Units;CS;False;1;1;False
5509122;Counts Source;CountsSource;CS;False;1;1;False
5509124;Reprojection Method;ReprojectionMethod;CS;False;1;1;False
5509126;SUV Type;SuvType;CS;False;1;1;False
5509376;Randoms Correction Method;RandomsCorrectionMethod;CS;False;1;1;False
5509377;Attenuation Correction Method;AttenuationCorrectionMethod;LO;False;1;1;False
5509378;Decay Correction;DecayCorrection;CS;False;1;1;False
5509379;Reconstruction Method;ReconstructionMethod;LO;False;1;1;False
5509380;Detector Lines of Response Used;DetectorLinesOfResponseUsed;LO;False;1;1;False
5509381;Scatter Correction Method;ScatterCorrectionMethod;LO;False;1;1;False
5509632;Axial Acceptance;AxialAcceptance;DS;False;1;1;False
5509633;Axial Mash;AxialMash;IS;False;2;2;False
5509634;Transverse Mash;TransverseMash;IS;False;1;1;False
5509635;Detector Element Size;DetectorElementSize;DS;False;2;2;False
5509648;Coincidence Window Width;CoincidenceWindowWidth;DS;False;1;1;False
5509664;Secondary Counts Type;SecondaryCountsType;CS;False;1;4294967295;False
5509888;Frame Reference Time;FrameReferenceTime;DS;False;1;1;False
5509904;Primary (Prompts) Counts Accumulated;PrimaryPromptsCountsAccumulated;IS;False;1;1;False
5509905;Secondary Counts Accumulated;SecondaryCountsAccumulated;IS;False;1;4294967295;False
5509920;Slice Sensitivity Factor;SliceSensitivityFactor;DS;False;1;1;False
5509921;Decay Factor;DecayFactor;DS;False;1;1;False
5509922;Dose Calibration Factor;DoseCalibrationFactor;DS;False;1;1;False
5509923;Scatter Fraction Factor;ScatterFractionFactor;DS;False;1;1;False
5509924;Dead Time Factor;DeadTimeFactor;DS;False;1;1;False
5509936;Image Index;ImageIndex;US;False;1;1;False
5510144;Counts Included;CountsIncludedRetired;CS;False;1;4294967295;True
5510145;Dead Time Correction Flag;DeadTimeCorrectionFlagRetired;CS;False;1;1;True
6303744;Histogram Sequence;HistogramSequence;SQ;False;1;1;False
6303746;Histogram Number of Bins;HistogramNumberOfBins;US;False;1;1;False
6303748;Histogram First Bin Value;HistogramFirstBinValue;US;True;1;1;False
6303750;Histogram Last Bin Value;HistogramLastBinValue;US;True;1;1;False
6303752;Histogram Bin Width;HistogramBinWidth;US;False;1;1;False
6303760;Histogram Explanation;HistogramExplanation;LO;False;1;1;False
6303776;Histogram Data;HistogramData;UL;False;1;4294967295;False
6422529;Segmentation Type;SegmentationType;CS;False;1;1;False
6422530;Segment Sequence;SegmentSequence;SQ;False;1;1;False
6422531;Segmented Property Category Code Sequence;SegmentedPropertyCategoryCodeSequence;SQ;False;1;1;False
6422532;Segment Number;SegmentNumber;US;False;1;1;False
6422533;Segment Label;SegmentLabel;LO;False;1;1;False
6422534;Segment Description;SegmentDescription;ST;False;1;1;False
6422536;Segment Algorithm Type;SegmentAlgorithmType;CS;False;1;1;False
6422537;Segment Algorithm Name;SegmentAlgorithmName;LO;False;1;1;False
6422538;Segment Identification Sequence;SegmentIdentificationSequence;SQ;False;1;1;False
6422539;Referenced Segment Number;ReferencedSegmentNumber;US;False;1;4294967295;False
6422540;Recommended Display Grayscale Value;RecommendedDisplayGrayscaleValue;US;False;1;1;False
6422541;Recommended Display CIELab Value;RecommendedDisplayCielabValue;US;False;3;3;False
6422542;Maximum Fractional Value;MaximumFractionalValue;US;False;1;1;False
6422543;Segmented Property Type Code Sequence;SegmentedPropertyTypeCodeSequence;SQ;False;1;1;False
6422544;Segmentation Fractional Type;SegmentationFractionalType;CS;False;1;1;False
6553602;Deformable Registration Sequence;DeformableRegistrationSequence;SQ;False;1;1;False
6553603;Source Frame of Reference UID;SourceFrameOfReferenceUid;UI;False;1;1;False
6553605;Deformable Registration Grid Sequence;DeformableRegistrationGridSequence;SQ;False;1;1;False
6553607;Grid Dimensions;GridDimensions;UL;False;3;3;False
6553608;Grid Resolution;GridResolution;FD;False;3;3;False
6553609;Vector Grid Data;VectorGridData;OF;False;1;1;False
6553615;Pre Deformation Matrix Registration Sequence;PreDeformationMatrixRegistrationSequence;SQ;False;1;1;False
6553616;Post Deformation Matrix Registration Sequence;PostDeformationMatrixRegistrationSequence;SQ;False;1;1;False
6684673;Number of Surfaces;NumberOfSurfaces;UL;False;1;1;False
6684674;Surface Sequence;SurfaceSequence;SQ;False;1;1;False
6684675;Surface Number;SurfaceNumber;UL;False;1;1;False
6684676;Surface Comments;SurfaceComments;LT;False;1;1;False
6684681;Surface Processing;SurfaceProcessing;CS;False;1;1;False
6684682;Surface Processing Ratio;SurfaceProcessingRatio;FL;False;1;1;False
6684683;Surface Processing Description;SurfaceProcessingDescription;LO;False;1;1;False
6684684;Recommended Presentation Opacity;RecommendedPresentationOpacity;FL;False;1;1;False
6684685;Recommended Presentation Type;RecommendedPresentationType;CS;False;1;1;False
6684686;Finite Volume;FiniteVolume;CS;False;1;1;False
6684688;Manifold;Manifold;CS;False;1;1;False
6684689;Surface Points Sequence;SurfacePointsSequence;SQ;False;1;1;False
6684690;Surface Points Normals Sequence;SurfacePointsNormalsSequence;SQ;False;1;1;False
6684691;Surface Mesh Primitives Sequence;SurfaceMeshPrimitivesSequence;SQ;False;1;1;False
6684693;Number of Surface Points;NumberOfSurfacePoints;UL;False;1;1;False
6684694;Point Coordinates Data;PointCoordinatesData;OF;False;1;1;False
6684695;Point Position Accuracy;PointPositionAccuracy;FL;False;3;3;False
6684696;Mean Point Distance;MeanPointDistance;FL;False;1;1;False
6684697;Maximum Point Distance;MaximumPointDistance;FL;False;1;1;False
6684698;Points Bounding Box Coordinates;PointsBoundingBoxCoordinates;FL;False;6;6;False
6684699;Axis of Rotation;AxisOfRotation;FL;False;3;3;False
6684700;Center of Rotation;CenterOfRotation;FL;False;3;3;False
6684702;Number of Vectors;NumberOfVectors;UL;False;1;1;False
6684703;Vector Dimensionality;VectorDimensionality;US;False;1;1;False
6684704;Vector Accuracy;VectorAccuracy;FL;False;1;4294967295;False
6684705;Vector Coordinate Data;VectorCoordinateData;OF;False;1;1;False
6684707;Triangle Point Index List;TrianglePointIndexList;OW;False;1;1;False
6684708;Edge Point Index List;EdgePointIndexList;OW;False;1;1;False
6684709;Vertex Point Index List;VertexPointIndexList;OW;False;1;1;False
6684710;Triangle Strip Sequence;TriangleStripSequence;SQ;False;1;1;False
6684711;Triangle Fan Sequence;TriangleFanSequence;SQ;False;1;1;False
6684712;Line Sequence;LineSequence;SQ;False;1;1;False
6684713;Primitive Point Index List;PrimitivePointIndexList;OW;False;1;1;False
6684714;Surface Count;SurfaceCount;UL;False;1;1;False
6684715;Referenced Surface Sequence;ReferencedSurfaceSequence;SQ;False;1;1;False
6684716;Referenced Surface Number;ReferencedSurfaceNumber;UL;False;1;1;False
6684717;Segment Surface Generation Algorithm Identification Sequence;SegmentSurfaceGenerationAlgorithmIdentificationSequence;SQ;False;1;1;False
6684718;Segment Surface Source Instance Sequence;SegmentSurfaceSourceInstanceSequence;SQ;False;1;1;False
6684719;Algorithm Family Code Sequence;AlgorithmFamilyCodeSequence;SQ;False;1;1;False
6684720;Algorithm Name Code Sequence;AlgorithmNameCodeSequence;SQ;False;1;1;False
6684721;Algorithm Version;AlgorithmVersion;LO;False;1;1;False
6684722;Algorithm Parameters;AlgorithmParameters;LT;False;1;1;False
6684724;Facet Sequence;FacetSequence;SQ;False;1;1;False
6684725;Surface Processing Algorithm Identification Sequence;SurfaceProcessingAlgorithmIdentificationSequence;SQ;False;1;1;False
6684726;Algorithm Name;AlgorithmName;LO;False;1;1;False
6840848;Implant Size;ImplantSize;LO;False;1;1;False
6840865;Implant Template Version;ImplantTemplateVersion;LO;False;1;1;False
6840866;Replaced Implant Template Sequence;ReplacedImplantTemplateSequence;SQ;False;1;1;False
6840867;Implant Type;ImplantType;CS;False;1;1;False
